Points_0,Points_1,Points_2,Points_Magnitude,activeset,displacement_0,displacement_1,displacement_2,displacement_Magnitude,gap,nodal_cauchy_stresses_xyz_0,nodal_cauchy_stresses_xyz_1,nodal_cauchy_stresses_xyz_2,nodal_cauchy_stresses_xyz_3,nodal_cauchy_stresses_xyz_4,nodal_cauchy_stresses_xyz_5,nodal_cauchy_stresses_xyz_Magnitude,norcontactstress_0,norcontactstress_1,norcontactstress_2,norcontactstress_Magnitude,tancontactstress_0,tancontactstress_1,tancontactstress_2,tancontactstress_Magnitude,Point ID
-0.0181159,-0.547826,0,0.548126,0,-5.88659e-05,-0.00649902,0,0.00649928,0,0.16619,-1.26359,0,0.0587232,0,0,1.27582,0,0,0,0,0,0,0,0,18616
-0.0183575,-0.53913,0,0.539443,0,-5.92958e-05,-0.00655196,0,0.00655223,0,0.173927,-1.23635,0,0.0575393,0,0,1.24985,0,0,0,0,0,0,0,0,18617
-0.036715,-0.53913,0,0.540379,0,-0.000117979,-0.00657143,0,0.00657249,0,0.167847,-1.2249,0,0.114119,0,0,1.2416,0,0,0,0,0,0,0,0,18618
-0.0362319,-0.547826,0,0.549023,0,-0.000117109,-0.00651854,0,0.00651959,0,0.159951,-1.25175,0,0.116457,0,0,1.2673,0,0,0,0,0,0,0,0,18619
-0.0271739,-0.547826,0,0.5485,0,-8.81037e-05,-0.00650717,0,0.00650776,0,0.163577,-1.25864,0,0.0877745,0,0,1.27225,0,0,0,0,0,0,0,0,18620
-0.0275362,-0.53913,0,0.539833,0,-8.87518e-05,-0.00656009,0,0.00656069,0,0.17138,-1.23156,0,0.086008,0,0,1.2464,0,0,0,0,0,0,0,0,18621
-0.0458937,-0.53913,0,0.54108,0,-0.000146904,-0.00658596,0,0.0065876,0,0.163357,-1.21641,0,0.14176,0,0,1.23549,0,0,0,0,0,0,0,0,18622
-0.0452899,-0.547826,0,0.549695,0,-0.000145808,-0.0065331,0,0.00653473,0,0.155344,-1.24299,0,0.144654,0,0,1.26098,0,0,0,0,0,0,0,0,18623
-0.0362319,-0.547826,0,0.549023,0,-0.000117109,-0.00651854,0,0.00651959,0,0.159951,-1.25175,0,0.116457,0,0,1.2673,0,0,0,0,0,0,0,0,18624
-0.036715,-0.53913,0,0.540379,0,-0.000117979,-0.00657143,0,0.00657249,0,0.167847,-1.2249,0,0.114119,0,0,1.2416,0,0,0,0,0,0,0,0,18625
-0.0550725,-0.53913,0,0.541936,0,-0.000175457,-0.00660363,0,0.00660596,0,0.157948,-1.20617,0,0.168821,0,0,1.22812,0,0,0,0,0,0,0,0,18626
-0.0543478,-0.547826,0,0.550515,0,-0.000174128,-0.00655081,0,0.00655313,0,0.149795,-1.2324,0,0.172255,0,0,1.25337,0,0,0,0,0,0,0,0,18627
-0.0452899,-0.547826,0,0.549695,0,-0.000145808,-0.0065331,0,0.00653473,0,0.155344,-1.24299,0,0.144654,0,0,1.26098,0,0,0,0,0,0,0,0,18628
-0.0458937,-0.53913,0,0.54108,0,-0.000146904,-0.00658596,0,0.0065876,0,0.163357,-1.21641,0,0.14176,0,0,1.23549,0,0,0,0,0,0,0,0,18629
-0.0642512,-0.53913,0,0.542946,0,-0.000203568,-0.00662438,0,0.00662751,0,0.151666,-1.19422,0,0.195202,0,0,1.21954,0,0,0,0,0,0,0,0,18630
-0.0634058,-0.547826,0,0.551483,0,-0.000201999,-0.00657162,0,0.00657472,0,0.143351,-1.22006,0,0.199152,0,0,1.2445,0,0,0,0,0,0,0,0,18631
-0.0543478,-0.547826,0,0.550515,0,-0.000174128,-0.00655081,0,0.00655313,0,0.149795,-1.2324,0,0.172255,0,0,1.25337,0,0,0,0,0,0,0,0,18632
-0.0550725,-0.53913,0,0.541936,0,-0.000175457,-0.00660363,0,0.00660596,0,0.157948,-1.20617,0,0.168821,0,0,1.22812,0,0,0,0,0,0,0,0,18633
-0.07343,-0.53913,0,0.544108,0,-0.000231173,-0.00664816,0,0.00665218,0,0.144563,-1.18067,0,0.220805,0,0,1.20981,0,0,0,0,0,0,0,0,18634
-0.0724638,-0.547826,0,0.552598,0,-0.000229357,-0.00659546,0,0.00659944,0,0.136068,-1.20606,0,0.22525,0,0,1.23444,0,0,0,0,0,0,0,0,18635
-0.0634058,-0.547826,0,0.551483,0,-0.000201999,-0.00657162,0,0.00657472,0,0.143351,-1.22006,0,0.199152,0,0,1.2445,0,0,0,0,0,0,0,0,18636
-0.0642512,-0.53913,0,0.542946,0,-0.000203568,-0.00662438,0,0.00662751,0,0.151666,-1.19422,0,0.195202,0,0,1.21954,0,0,0,0,0,0,0,0,18637
-0.0826087,-0.53913,0,0.545423,0,-0.000258211,-0.00667491,0,0.0066799,0,0.136697,-1.16559,0,0.245544,0,0,1.19899,0,0,0,0,0,0,0,0,18638
-0.0815217,-0.547826,0,0.553858,0,-0.000256139,-0.00662226,0,0.00662721,0,0.128004,-1.19048,0,0.250456,0,0,1.22326,0,0,0,0,0,0,0,0,18639
-0.0724638,-0.547826,0,0.552598,0,-0.000229357,-0.00659546,0,0.00659944,0,0.136068,-1.20606,0,0.22525,0,0,1.23444,0,0,0,0,0,0,0,0,18640
-0.07343,-0.53913,0,0.544108,0,-0.000231173,-0.00664816,0,0.00665218,0,0.144563,-1.18067,0,0.220805,0,0,1.20981,0,0,0,0,0,0,0,0,18641
-0.0917874,-0.53913,0,0.546888,0,-0.000284626,-0.00670454,0,0.00671057,0,0.128132,-1.14908,0,0.269339,0,0,1.18715,0,0,0,0,0,0,0,0,18642
-0.0905797,-0.547826,0,0.555264,0,-0.000282288,-0.00665194,0,0.00665793,0,0.119225,-1.17343,0,0.274691,0,0,1.21103,0,0,0,0,0,0,0,0,18643
-0.0815217,-0.547826,0,0.553858,0,-0.000256139,-0.00662226,0,0.00662721,0,0.128004,-1.19048,0,0.250456,0,0,1.22326,0,0,0,0,0,0,0,0,18644
-0.0826087,-0.53913,0,0.545423,0,-0.000258211,-0.00667491,0,0.0066799,0,0.136697,-1.16559,0,0.245544,0,0,1.19899,0,0,0,0,0,0,0,0,18645
-0.100966,-0.53913,0,0.548503,0,-0.000310365,-0.00673697,0,0.00674411,0,0.118934,-1.13124,0,0.292121,0,0,1.17439,0,0,0,0,0,0,0,0,18646
-0.0996377,-0.547826,0,0.556813,0,-0.00030775,-0.00668444,0,0.00669152,0,0.109801,-1.15501,0,0.297881,0,0,1.19785,0,0,0,0,0,0,0,0,18647
-0.0905797,-0.547826,0,0.555264,0,-0.000282288,-0.00665194,0,0.00665793,0,0.119225,-1.17343,0,0.274691,0,0,1.21103,0,0,0,0,0,0,0,0,18648
-0.0917874,-0.53913,0,0.546888,0,-0.000284626,-0.00670454,0,0.00671057,0,0.128132,-1.14908,0,0.269339,0,0,1.18715,0,0,0,0,0,0,0,0,18649
-0.110145,-0.53913,0,0.550267,0,-0.00033538,-0.00677212,0,0.00678042,0,0.109173,-1.1122,0,0.313827,0,0,1.16077,0,0,0,0,0,0,0,0,18650
-0.108696,-0.547826,0,0.558505,0,-0.000332478,-0.00671965,0,0.00672787,0,0.0998036,-1.13534,0,0.319965,0,0,1.18378,0,0,0,0,0,0,0,0,18651
-0.0996377,-0.547826,0,0.556813,0,-0.00030775,-0.00668444,0,0.00669152,0,0.109801,-1.15501,0,0.297881,0,0,1.19785,0,0,0,0,0,0,0,0,18652
-0.100966,-0.53913,0,0.548503,0,-0.000310365,-0.00673697,0,0.00674411,0,0.118934,-1.13124,0,0.292121,0,0,1.17439,0,0,0,0,0,0,0,0,18653
-0.119324,-0.53913,0,0.552177,0,-0.000359629,-0.00680989,0,0.00681938,0,0.0989222,-1.09205,0,0.334407,0,0,1.14638,0,0,0,0,0,0,0,0,18654
-0.117754,-0.547826,0,0.560339,0,-0.000356429,-0.00675748,0,0.00676687,0,0.089308,-1.11454,0,0.34089,0,0,1.16892,0,0,0,0,0,0,0,0,18655
-0.108696,-0.547826,0,0.558505,0,-0.000332478,-0.00671965,0,0.00672787,0,0.0998036,-1.13534,0,0.319965,0,0,1.18378,0,0,0,0,0,0,0,0,18656
-0.110145,-0.53913,0,0.550267,0,-0.00033538,-0.00677212,0,0.00678042,0,0.109173,-1.1122,0,0.313827,0,0,1.16077,0,0,0,0,0,0,0,0,18657
-0.128502,-0.53913,0,0.554233,0,-0.000383075,-0.00685019,0,0.00686089,0,0.0882545,-1.07092,0,0.353818,0,0,1.1313,0,0,0,0,0,0,0,0,18658
-0.126812,-0.547826,0,0.562312,0,-0.000379565,-0.00679783,0,0.00680842,0,0.0783902,-1.09273,0,0.360613,0,0,1.15336,0,0,0,0,0,0,0,0,18659
-0.117754,-0.547826,0,0.560339,0,-0.000356429,-0.00675748,0,0.00676687,0,0.089308,-1.11454,0,0.34089,0,0,1.16892,0,0,0,0,0,0,0,0,18660
-0.119324,-0.53913,0,0.552177,0,-0.000359629,-0.00680989,0,0.00681938,0,0.0989222,-1.09205,0,0.334407,0,0,1.14638,0,0,0,0,0,0,0,0,18661
-0.137681,-0.53913,0,0.556433,0,-0.000405685,-0.00689292,0,0.00690485,0,0.0772442,-1.04893,0,0.37203,0,0,1.11563,0,0,0,0,0,0,0,0,18662
-0.13587,-0.547826,0,0.564424,0,-0.000401853,-0.00684062,0,0.00685241,0,0.0671269,-1.07003,0,0.379102,0,0,1.13718,0,0,0,0,0,0,0,0,18663
-0.126812,-0.547826,0,0.562312,0,-0.000379565,-0.00679783,0,0.00680842,0,0.0783902,-1.09273,0,0.360613,0,0,1.15336,0,0,0,0,0,0,0,0,18664
-0.128502,-0.53913,0,0.554233,0,-0.000383075,-0.00685019,0,0.00686089,0,0.0882545,-1.07092,0,0.353818,0,0,1.1313,0,0,0,0,0,0,0,0,18665
-0.14686,-0.53913,0,0.558775,0,-0.000427431,-0.00693798,0,0.00695113,0,0.0659649,-1.02619,0,0.389018,0,0,1.09944,0,0,0,0,0,0,0,0,18666
-0.144928,-0.547826,0,0.566672,0,-0.000423267,-0.00688572,0,0.00689871,0,0.0555939,-1.04656,0,0.396334,0,0,1.12048,0,0,0,0,0,0,0,0,18667
-0.13587,-0.547826,0,0.564424,0,-0.000401853,-0.00684062,0,0.00685241,0,0.0671269,-1.07003,0,0.379102,0,0,1.13718,0,0,0,0,0,0,0,0,18668
-0.137681,-0.53913,0,0.556433,0,-0.000405685,-0.00689292,0,0.00690485,0,0.0772442,-1.04893,0,0.37203,0,0,1.11563,0,0,0,0,0,0,0,0,18669
-0.156039,-0.53913,0,0.561257,0,-0.000448294,-0.00698525,0,0.00699962,0,0.0544889,-1.00283,0,0.404769,0,0,1.08281,0,0,0,0,0,0,0,0,18670
-0.153986,-0.547826,0,0.569056,0,-0.000443783,-0.00693303,0,0.00694722,0,0.043866,-1.02246,0,0.412295,0,0,1.10333,0,0,0,0,0,0,0,0,18671
-0.144928,-0.547826,0,0.566672,0,-0.000423267,-0.00688572,0,0.00689871,0,0.0555939,-1.04656,0,0.396334,0,0,1.12048,0,0,0,0,0,0,0,0,18672
-0.14686,-0.53913,0,0.558775,0,-0.000427431,-0.00693798,0,0.00695113,0,0.0659649,-1.02619,0,0.389018,0,0,1.09944,0,0,0,0,0,0,0,0,18673
-0.165217,-0.53913,0,0.563878,0,-0.000468254,-0.00703464,0,0.00705021,0,0.0428866,-0.978964,0,0.419278,0,0,1.06584,0,0,0,0,0,0,0,0,18674
-0.163043,-0.547826,0,0.571574,0,-0.000463386,-0.00698244,0,0.0069978,0,0.0320156,-0.997826,0,0.426982,0,0,1.08582,0,0,0,0,0,0,0,0,18675
-0.153986,-0.547826,0,0.569056,0,-0.000443783,-0.00693303,0,0.00694722,0,0.043866,-1.02246,0,0.412295,0,0,1.10333,0,0,0,0,0,0,0,0,18676
-0.156039,-0.53913,0,0.561257,0,-0.000448294,-0.00698525,0,0.00699962,0,0.0544889,-1.00283,0,0.404769,0,0,1.08281,0,0,0,0,0,0,0,0,18677
-0.174396,-0.53913,0,0.566635,0,-0.000487301,-0.00708604,0,0.00710277,0,0.0312257,-0.954701,0,0.432549,0,0,1.04858,0,0,0,0,0,0,0,0,18678
-0.172101,-0.547826,0,0.574223,0,-0.000482063,-0.00703386,0,0.00705036,0,0.0201126,-0.972793,0,0.440398,0,0,1.06803,0,0,0,0,0,0,0,0,18679
-0.163043,-0.547826,0,0.571574,0,-0.000463386,-0.00698244,0,0.0069978,0,0.0320156,-0.997826,0,0.426982,0,0,1.08582,0,0,0,0,0,0,0,0,18680
-0.165217,-0.53913,0,0.563878,0,-0.000468254,-0.00703464,0,0.00705021,0,0.0428866,-0.978964,0,0.419278,0,0,1.06584,0,0,0,0,0,0,0,0,18681
-0.183575,-0.53913,0,0.569527,0,-0.000505427,-0.00713933,0,0.0071572,0,0.0195709,-0.930153,0,0.444592,0,0,1.03113,0,0,0,0,0,0,0,0,18682
-0.181159,-0.547826,0,0.577003,0,-0.000499808,-0.00708716,0,0.00710476,0,0.00822342,-0.947471,0,0.452556,0,0,1.05004,0,0,0,0,0,0,0,0,18683
-0.172101,-0.547826,0,0.574223,0,-0.000482063,-0.00703386,0,0.00705036,0,0.0201126,-0.972793,0,0.440398,0,0,1.06803,0,0,0,0,0,0,0,0,18684
-0.174396,-0.53913,0,0.566635,0,-0.000487301,-0.00708604,0,0.00710277,0,0.0312257,-0.954701,0,0.432549,0,0,1.04858,0,0,0,0,0,0,0,0,18685
-0.192754,-0.53913,0,0.572552,0,-0.000522629,-0.00719442,0,0.00721337,0,0.00798298,-0.905428,0,0.455426,0,0,1.01355,0,0,0,0,0,0,0,0,18686
-0.190217,-0.547826,0,0.57991,0,-0.000516618,-0.00714224,0,0.00716089,0,-0.00358934,-0.921969,0,0.463474,0,0,1.03191,0,0,0,0,0,0,0,0,18687
-0.181159,-0.547826,0,0.577003,0,-0.000499808,-0.00708716,0,0.00710476,0,0.00822342,-0.947471,0,0.452556,0,0,1.05004,0,0,0,0,0,0,0,0,18688
-0.183575,-0.53913,0,0.569527,0,-0.000505427,-0.00713933,0,0.0071572,0,0.0195709,-0.930153,0,0.444592,0,0,1.03113,0,0,0,0,0,0,0,0,18689
-0.201932,-0.53913,0,0.575707,0,-0.00053891,-0.00725119,0,0.00727118,0,-0.00348109,-0.880626,0,0.465074,0,0,0.995895,0,0,0,0,0,0,0,0,18690
-0.199275,-0.547826,0,0.582944,0,-0.000532495,-0.00719899,0,0.00721865,0,-0.0152673,-0.896391,0,0.473178,0,0,1.01373,0,0,0,0,0,0,0,0,18691
-0.190217,-0.547826,0,0.57991,0,-0.000516618,-0.00714224,0,0.00716089,0,-0.00358934,-0.921969,0,0.463474,0,0,1.03191,0,0,0,0,0,0,0,0,18692
-0.192754,-0.53913,0,0.572552,0,-0.000522629,-0.00719442,0,0.00721337,0,0.00798298,-0.905428,0,0.455426,0,0,1.01355,0,0,0,0,0,0,0,0,18693
-0.211111,-0.53913,0,0.57899,0,-0.000554274,-0.00730954,0,0.00733052,0,-0.0147689,-0.855843,0,0.473566,0,0,0.978238,0,0,0,0,0,0,0,0,18694
-0.208333,-0.547826,0,0.586103,0,-0.000547446,-0.0072573,0,0.00727792,0,-0.0267566,-0.870836,0,0.4817,0,0,0.995543,0,0,0,0,0,0,0,0,18695
-0.199275,-0.547826,0,0.582944,0,-0.000532495,-0.00719899,0,0.00721865,0,-0.0152673,-0.896391,0,0.473178,0,0,1.01373,0,0,0,0,0,0,0,0,18696
-0.201932,-0.53913,0,0.575707,0,-0.00053891,-0.00725119,0,0.00727118,0,-0.00348109,-0.880626,0,0.465074,0,0,0.995895,0,0,0,0,0,0,0,0,18697
-0.22029,-0.53913,0,0.5824,0,-0.000568731,-0.00736937,0,0.00739128,0,-0.0258324,-0.831168,0,0.480938,0,0,0.960629,0,0,0,0,0,0,0,0,18698
-0.217391,-0.547826,0,0.589383,0,-0.00056148,-0.00731708,0,0.00733859,0,-0.0380082,-0.845395,0,0.489077,0,0,0.977412,0,0,0,0,0,0,0,0,18699
-0.208333,-0.547826,0,0.586103,0,-0.000547446,-0.0072573,0,0.00727792,0,-0.0267566,-0.870836,0,0.4817,0,0,0.995543,0,0,0,0,0,0,0,0,18700
-0.211111,-0.53913,0,0.57899,0,-0.000554274,-0.00730954,0,0.00733052,0,-0.0147689,-0.855843,0,0.473566,0,0,0.978238,0,0,0,0,0,0,0,0,18701
-0.229469,-0.53913,0,0.585933,0,-0.000582295,-0.00743058,0,0.00745336,0,-0.0366285,-0.806685,0,0.487228,0,0,0.943119,0,0,0,0,0,0,0,0,18702
-0.226449,-0.547826,0,0.592784,0,-0.000574611,-0.00737822,0,0.00740056,0,-0.0489779,-0.820155,0,0.495348,0,0,0.959387,0,0,0,0,0,0,0,0,18703
-0.217391,-0.547826,0,0.589383,0,-0.00056148,-0.00731708,0,0.00733859,0,-0.0380082,-0.845395,0,0.489077,0,0,0.977412,0,0,0,0,0,0,0,0,18704
-0.22029,-0.53913,0,0.5824,0,-0.000568731,-0.00736937,0,0.00739128,0,-0.0258324,-0.831168,0,0.480938,0,0,0.960629,0,0,0,0,0,0,0,0,18705
-0.238647,-0.53913,0,0.589588,0,-0.00059498,-0.00749306,0,0.00751665,0,-0.0471187,-0.78247,0,0.492478,0,0,0.925751,0,0,0,0,0,0,0,0,18706
-0.235507,-0.547826,0,0.596303,0,-0.000586855,-0.00744062,0,0.00746373,0,-0.0596265,-0.795194,0,0.50056,0,0,0.941514,0,0,0,0,0,0,0,0,18707
-0.226449,-0.547826,0,0.592784,0,-0.000574611,-0.00737822,0,0.00740056,0,-0.0489779,-0.820155,0,0.495348,0,0,0.959387,0,0,0,0,0,0,0,0,18708
-0.229469,-0.53913,0,0.585933,0,-0.000582295,-0.00743058,0,0.00745336,0,-0.0366285,-0.806685,0,0.487228,0,0,0.943119,0,0,0,0,0,0,0,0,18709
-0.247826,-0.53913,0,0.593363,0,-0.000606807,-0.00755674,0,0.00758106,0,-0.0572693,-0.758594,0,0.496735,0,0,0.908565,0,0,0,0,0,0,0,0,18710
-0.244565,-0.547826,0,0.599938,0,-0.000598232,-0.00750419,0,0.007528,0,-0.0699198,-0.770585,0,0.504758,0,0,0.923835,0,0,0,0,0,0,0,0,18711
-0.235507,-0.547826,0,0.596303,0,-0.000586855,-0.00744062,0,0.00746373,0,-0.0596265,-0.795194,0,0.50056,0,0,0.941514,0,0,0,0,0,0,0,0,18712
-0.238647,-0.53913,0,0.589588,0,-0.00059498,-0.00749306,0,0.00751665,0,-0.0471187,-0.78247,0,0.492478,0,0,0.925751,0,0,0,0,0,0,0,0,18713
-0.257005,-0.53913,0,0.597255,0,-0.000617795,-0.0076215,0,0.0076465,0,-0.0670515,-0.735119,0,0.500046,0,0,0.891595,0,0,0,0,0,0,0,0,18714
-0.253623,-0.547826,0,0.603687,0,-0.000608763,-0.00756883,0,0.00759328,0,-0.0798284,-0.746391,0,0.507993,0,0,0.906383,0,0,0,0,0,0,0,0,18715
-0.244565,-0.547826,0,0.599938,0,-0.000598232,-0.00750419,0,0.007528,0,-0.0699198,-0.770585,0,0.504758,0,0,0.923835,0,0,0,0,0,0,0,0,18716
-0.247826,-0.53913,0,0.593363,0,-0.000606807,-0.00755674,0,0.00758106,0,-0.0572693,-0.758594,0,0.496735,0,0,0.908565,0,0,0,0,0,0,0,0,18717
-0.266184,-0.53913,0,0.601261,0,-0.000627969,-0.00768727,0,0.00771288,0,-0.0764408,-0.712103,0,0.502461,0,0,0.874872,0,0,0,0,0,0,0,0,18718
-0.262681,-0.547826,0,0.607548,0,-0.000618472,-0.00763446,0,0.00765947,0,-0.0893277,-0.722672,0,0.510315,0,0,0.889189,0,0,0,0,0,0,0,0,18719
-0.253623,-0.547826,0,0.603687,0,-0.000608763,-0.00756883,0,0.00759328,0,-0.0798284,-0.746391,0,0.507993,0,0,0.906383,0,0,0,0,0,0,0,0,18720
-0.257005,-0.53913,0,0.597255,0,-0.000617795,-0.0076215,0,0.0076465,0,-0.0670515,-0.735119,0,0.500046,0,0,0.891595,0,0,0,0,0,0,0,0,18721
-0.275362,-0.53913,0,0.605381,0,-0.000637353,-0.00775396,0,0.00778012,0,-0.0903252,-0.68789,0,0.506334,0,0,0.858909,0,0,0,0,0,0,0,0,18722
-0.271739,-0.547826,0,0.611519,0,-0.000627386,-0.00770099,0,0.00772651,0,-0.103343,-0.697663,0,0.514173,0,0,0.872805,0,0,0,0,0,0,0,0,18723
-0.262681,-0.547826,0,0.607548,0,-0.000618472,-0.00763446,0,0.00765947,0,-0.0893277,-0.722672,0,0.510315,0,0,0.889189,0,0,0,0,0,0,0,0,18724
-0.266184,-0.53913,0,0.601261,0,-0.000627969,-0.00768727,0,0.00771288,0,-0.0764408,-0.712103,0,0.502461,0,0,0.874872,0,0,0,0,0,0,0,0,18725
0,-0.53913,0,0.53913,0,0,-0.00654544,0,0.00654544,0,0.175977,-1.2402,0,3.94303e-15,0,0,1.25263,0,0,0,0,0,0,0,0,18726
0,-0.530435,0,0.530435,0,0,-0.00659745,0,0.00659745,0,0.183756,-1.21373,0,8.46111e-15,0,0,1.22756,0,0,0,0,0,0,0,0,18727
-0.00929952,-0.530435,0,0.530516,0,-2.99168e-05,-0.00659908,0,0.00659914,0,0.183256,-1.2128,0,0.0282611,0,0,1.22689,0,0,0,0,0,0,0,0,18728
-0.00917874,-0.53913,0,0.539209,0,-2.96864e-05,-0.00654707,0,0.00654714,0,0.175463,-1.23924,0,0.0288301,0,0,1.25193,0,0,0,0,0,0,0,0,18729
-0.018599,-0.530435,0,0.530761,0,-5.97578e-05,-0.00660395,0,0.00660422,0,0.181757,-1.21,0,0.0564049,0,0,1.22487,0,0,0,0,0,0,0,0,18730
-0.0183575,-0.53913,0,0.539443,0,-5.92958e-05,-0.00655196,0,0.00655223,0,0.173927,-1.23635,0,0.0575393,0,0,1.24985,0,0,0,0,0,0,0,0,18731
-0.00917874,-0.53913,0,0.539209,0,-2.96864e-05,-0.00654707,0,0.00654714,0,0.175463,-1.23924,0,0.0288301,0,0,1.25193,0,0,0,0,0,0,0,0,18732
-0.00929952,-0.530435,0,0.530516,0,-2.99168e-05,-0.00659908,0,0.00659914,0,0.183256,-1.2128,0,0.0282611,0,0,1.22689,0,0,0,0,0,0,0,0,18733
-0.0278986,-0.530435,0,0.531168,0,-8.94477e-05,-0.00661206,0,0.00661267,0,0.179274,-1.20536,0,0.0843153,0,0,1.22153,0,0,0,0,0,0,0,0,18734
-0.0275362,-0.53913,0,0.539833,0,-8.87518e-05,-0.00656009,0,0.00656069,0,0.17138,-1.23156,0,0.086008,0,0,1.2464,0,0,0,0,0,0,0,0,18735
-0.0183575,-0.53913,0,0.539443,0,-5.92958e-05,-0.00655196,0,0.00655223,0,0.173927,-1.23635,0,0.0575393,0,0,1.24985,0,0,0,0,0,0,0,0,18736
-0.018599,-0.530435,0,0.530761,0,-5.97578e-05,-0.00660395,0,0.00660422,0,0.181757,-1.21,0,0.0564049,0,0,1.22487,0,0,0,0,0,0,0,0,18737
-0.0371981,-0.530435,0,0.531737,0,-0.000118913,-0.00662338,0,0.00662445,0,0.175829,-1.19891,0,0.111879,0,0,1.21689,0,0,0,0,0,0,0,0,18738
-0.036715,-0.53913,0,0.540379,0,-0.000117979,-0.00657143,0,0.00657249,0,0.167847,-1.2249,0,0.114119,0,0,1.2416,0,0,0,0,0,0,0,0,18739
-0.0275362,-0.53913,0,0.539833,0,-8.87518e-05,-0.00656009,0,0.00656069,0,0.17138,-1.23156,0,0.086008,0,0,1.2464,0,0,0,0,0,0,0,0,18740
-0.0278986,-0.530435,0,0.531168,0,-8.94477e-05,-0.00661206,0,0.00661267,0,0.179274,-1.20536,0,0.0843153,0,0,1.22153,0,0,0,0,0,0,0,0,18741
-0.0464976,-0.530435,0,0.532469,0,-0.00014808,-0.00663788,0,0.00663953,0,0.171449,-1.1907,0,0.138986,0,0,1.21098,0,0,0,0,0,0,0,0,18742
-0.0458937,-0.53913,0,0.54108,0,-0.000146904,-0.00658596,0,0.0065876,0,0.163357,-1.21641,0,0.14176,0,0,1.23549,0,0,0,0,0,0,0,0,18743
-0.036715,-0.53913,0,0.540379,0,-0.000117979,-0.00657143,0,0.00657249,0,0.167847,-1.2249,0,0.114119,0,0,1.2416,0,0,0,0,0,0,0,0,18744
-0.0371981,-0.530435,0,0.531737,0,-0.000118913,-0.00662338,0,0.00662445,0,0.175829,-1.19891,0,0.111879,0,0,1.21689,0,0,0,0,0,0,0,0,18745
-0.0557971,-0.530435,0,0.533361,0,-0.00017688,-0.00665551,0,0.00665786,0,0.166172,-1.18078,0,0.16553,0,0,1.20385,0,0,0,0,0,0,0,0,18746
-0.0550725,-0.53913,0,0.541936,0,-0.000175457,-0.00660363,0,0.00660596,0,0.157948,-1.20617,0,0.168821,0,0,1.22812,0,0,0,0,0,0,0,0,18747
-0.0458937,-0.53913,0,0.54108,0,-0.000146904,-0.00658596,0,0.0065876,0,0.163357,-1.21641,0,0.14176,0,0,1.23549,0,0,0,0,0,0,0,0,18748
-0.0464976,-0.530435,0,0.532469,0,-0.00014808,-0.00663788,0,0.00663953,0,0.171449,-1.1907,0,0.138986,0,0,1.21098,0,0,0,0,0,0,0,0,18749
-0.0650966,-0.530435,0,0.534414,0,-0.000205246,-0.00667623,0,0.00667938,0,0.160043,-1.16922,0,0.191413,0,0,1.19554,0,0,0,0,0,0,0,0,18750
-0.0642512,-0.53913,0,0.542946,0,-0.000203568,-0.00662438,0,0.00662751,0,0.151666,-1.19422,0,0.195202,0,0,1.21954,0,0,0,0,0,0,0,0,18751
-0.0550725,-0.53913,0,0.541936,0,-0.000175457,-0.00660363,0,0.00660596,0,0.157948,-1.20617,0,0.168821,0,0,1.22812,0,0,0,0,0,0,0,0,18752
-0.0557971,-0.530435,0,0.533361,0,-0.00017688,-0.00665551,0,0.00665786,0,0.166172,-1.18078,0,0.16553,0,0,1.20385,0,0,0,0,0,0,0,0,18753
-0.0743961,-0.530435,0,0.535627,0,-0.000233113,-0.00669997,0,0.00670403,0,0.153112,-1.15609,0,0.216542,0,0,1.18612,0,0,0,0,0,0,0,0,18754
-0.07343,-0.53913,0,0.544108,0,-0.000231173,-0.00664816,0,0.00665218,0,0.144563,-1.18067,0,0.220805,0,0,1.20981,0,0,0,0,0,0,0,0,18755
-0.0642512,-0.53913,0,0.542946,0,-0.000203568,-0.00662438,0,0.00662751,0,0.151666,-1.19422,0,0.195202,0,0,1.21954,0,0,0,0,0,0,0,0,18756
-0.0650966,-0.530435,0,0.534414,0,-0.000205246,-0.00667623,0,0.00667938,0,0.160043,-1.16922,0,0.191413,0,0,1.19554,0,0,0,0,0,0,0,0,18757
-0.0836957,-0.530435,0,0.536997,0,-0.000260422,-0.00672667,0,0.00673171,0,0.145434,-1.14148,0,0.240832,0,0,1.17564,0,0,0,0,0,0,0,0,18758
-0.0826087,-0.53913,0,0.545423,0,-0.000258211,-0.00667491,0,0.0066799,0,0.136697,-1.16559,0,0.245544,0,0,1.19899,0,0,0,0,0,0,0,0,18759
-0.07343,-0.53913,0,0.544108,0,-0.000231173,-0.00664816,0,0.00665218,0,0.144563,-1.18067,0,0.220805,0,0,1.20981,0,0,0,0,0,0,0,0,18760
-0.0743961,-0.530435,0,0.535627,0,-0.000233113,-0.00669997,0,0.00670403,0,0.153112,-1.15609,0,0.216542,0,0,1.18612,0,0,0,0,0,0,0,0,18761
-0.0929952,-0.530435,0,0.538525,0,-0.000287117,-0.00675625,0,0.00676235,0,0.137071,-1.12549,0,0.264204,0,0,1.16419,0,0,0,0,0,0,0,0,18762
-0.0917874,-0.53913,0,0.546888,0,-0.000284626,-0.00670454,0,0.00671057,0,0.128132,-1.14908,0,0.269339,0,0,1.18715,0,0,0,0,0,0,0,0,18763
